id,timestamp,age,gender,direction,shop_id
387408a3-8a94-49b1-91d5-32a3ed968cda,2025-01-01T15:38:00+0900,17,female,1,0123456
fc9659d3-5722-4e75-bb30-d924b370bf72,2025-01-01T15:38:01+0900,16,male,-1,0123456
3d2387f0-cb28-4a9d-ab9d-342ddb81aeb8,2025-01-01T15:38:01+0900,9,male,1,0123456
293c4c90-d9f7-4a56-a991-55d54fae6d47,2025-01-01T15:38:02+0900,24,female,-1,0123456
dc379e94-81bd-4689-9ebb-e21fb06fb00b,2025-01-01T15:38:02+0900,24,female,1,0123456
83f466a1-fa23-4f18-8cc1-54d98c1a1083,2025-01-01T15:38:03+0900,22,male,1,0123456
a38c507b-1958-47a7-80df-f49a42630490,2025-01-01T15:38:04+0900,12,female,-1,0123456
c3096c19-b206-4186-968b-ce0523b021ec,2025-01-01T15:38:04+0900,33,female,-1,0123456
b714e4cb-d3fd-41f2-a262-b105e222fee3,2025-01-01T15:38:05+0900,17,female,-1,0123456
f1980096-6105-407d-bb66-b7f638fa1cc9,2025-01-01T15:38:07+0900,18,female,-1,0123456
0d6178c3-9355-4289-af04-a78c46c4dcb5,2025-01-01T15:38:07+0900,21,female,1,0123456
0f06ca79-8900-4b36-b4ad-929286809616,2025-01-01T15:38:07+0900,13,female,-1,0123456
91040b5e-82aa-4247-8a03-4d33f301b4bc,2025-01-01T15:38:08+0900,21,female,1,0123456
001db0de-7fd7-4113-8534-25b0c14f26fe,2025-01-01T15:38:08+0900,13,female,1,0123456
35e2f006-291b-4549-ac07-1c52dc807a50,2025-01-01T15:38:09+0900,17,male,1,0123456
e289504d-7f68-4535-b4e4-d3012940456d,2025-01-01T15:38:09+0900,30,male,-1,0123456
abd65b50-33ad-48df-a326-2aa01fb7a9ec,2025-01-01T15:38:09+0900,23,female,1,0123456
fba113c0-c500-4483-a31c-d33849736242,2025-01-01T15:38:09+0900,16,female,-1,0123456
086ce847-c7f6-4805-aad3-80476019b3f2,2025-01-01T15:38:10+0900,8,male,1,0123456
3cbe7e35-88b5-40fe-bda0-faddefddbcf6,2025-01-01T15:38:11+0900,34,male,-1,0123456
4ceeef2a-d7e5-4c3a-a995-1e9e92171e76,2025-01-01T15:38:11+0900,19,male,-1,0123456
7154d2cb-f395-48e8-b533-a98d605dc922,2025-01-01T15:38:11+0900,19,female,-1,0123456
d4fc19ad-687f-4294-bc61-5e289c3da453,2025-01-01T15:38:11+0900,28,male,-1,0123456
09ce9cf6-a0bc-4be7-bdda-02ea2227de8c,2025-01-01T15:38:11+0900,13,male,-1,0123456
2d8e8f19-ce93-4db3-938f-9febd861a6e2,2025-01-01T15:38:11+0900,12,female,-1,0123456
