id,timestamp,age,gender,direction,shop_id
af07c343-7b7e-4376-9225-1f7cb2c91d95,2025-01-01T12:09:00+0900,18,male,1,0123456
8ee02cb4-9d6b-4abd-b6c1-5994527c1563,2025-01-01T12:09:00+0900,22,female,1,0123456
16a69903-ce87-4161-bcb0-b6c4e95d8afd,2025-01-01T12:09:00+0900,39,female,-1,0123456
52d77edd-0e15-4874-94ae-20f4319c5ce5,2025-01-01T12:09:00+0900,14,female,1,0123456
e356756b-c357-44b0-85c2-d67c63c8eff8,2025-01-01T12:09:00+0900,6,male,1,0123456
2b862445-5041-4a25-bc84-20aba14725c7,2025-01-01T12:09:01+0900,18,male,-1,0123456
eafaac2a-725d-416f-9d3f-47793f5924ef,2025-01-01T12:09:01+0900,6,female,1,0123456
98b8cca4-a1ce-46f7-8500-4268c8127209,2025-01-01T12:09:01+0900,18,male,-1,0123456
40c74e97-642d-492a-9bdd-d3ac7644fc18,2025-01-01T12:09:01+0900,22,female,-1,0123456
8b207519-16c0-4488-be76-c1e3bb290456,2025-01-01T12:09:01+0900,18,female,-1,0123456
90990a41-56c6-43a3-bbc7-a3804ba1138b,2025-01-01T12:09:01+0900,25,male,-1,0123456
2cb8c826-c6e2-4533-8d86-8e768cc3da45,2025-01-01T12:09:02+0900,23,female,-1,0123456
bb776296-da16-43bc-93bd-791596e6d63a,2025-01-01T12:09:02+0900,11,male,1,0123456
8d84c145-03de-4e60-b3ec-da0350708017,2025-01-01T12:09:02+0900,24,female,-1,0123456
48c05312-2307-4591-b8c4-9241c8750ffb,2025-01-01T12:09:02+0900,23,male,1,0123456
d6286b04-5b0e-4400-9ceb-ec2422ef1115,2025-01-01T12:09:03+0900,13,female,1,0123456
833cbba1-5fa1-4688-b9c9-98755fefffa2,2025-01-01T12:09:03+0900,16,female,1,0123456
741611e8-9884-4d5e-b1b4-ddbfd455fd82,2025-01-01T12:09:03+0900,12,male,1,0123456
7cc330fe-0d1c-4dbc-8ad9-4edc39214a05,2025-01-01T12:09:03+0900,36,male,1,0123456
4b36558b-2637-421b-bf8e-8fb55d113168,2025-01-01T12:09:04+0900,33,male,-1,0123456
044754d3-f246-4980-91b7-4f868e961e69,2025-01-01T12:09:04+0900,12,male,1,0123456
b8460f9e-b71a-4cb6-a36e-1aa7319e0e97,2025-01-01T12:09:04+0900,15,male,1,0123456
701bc13f-7b50-447c-a964-3697147c92f1,2025-01-01T12:09:04+0900,19,male,1,0123456
9c497785-da87-4d00-9b06-a67a081bc665,2025-01-01T12:09:04+0900,25,female,1,0123456
1aac4943-ebbc-4d9e-bb2c-1e2eb1b0a063,2025-01-01T12:09:05+0900,9,male,-1,0123456
d32b2185-b6d2-456f-81b2-4e3b14e9b31c,2025-01-01T12:09:05+0900,10,male,1,0123456
72601089-95e7-4395-a5a6-817dd5f7c42e,2025-01-01T12:09:06+0900,19,male,1,0123456
2d6afd0b-0cea-48d9-8f31-d7f8dfc3bddf,2025-01-01T12:09:07+0900,20,male,-1,0123456
eabbd36e-b72e-4319-8118-08b6cc84a76f,2025-01-01T12:09:07+0900,24,male,1,0123456
b8f8281e-88b4-42bb-af7c-377557f804af,2025-01-01T12:09:07+0900,32,male,1,0123456
87349245-1772-4e4d-91db-98e8caefbacc,2025-01-01T12:09:07+0900,17,male,-1,0123456
6bf95d3d-5923-413b-ae8b-98d8f4ec84b9,2025-01-01T12:09:08+0900,19,female,1,0123456
