id,timestamp,age,gender,direction,shop_id
46650e61-67c7-4a44-94b3-1da9c2a2780a,2025-01-01T09:05:00+0900,27,female,1,0123456
c93dd540-ea09-4e45-92c1-eb86abe1a107,2025-01-01T09:05:00+0900,18,male,1,0123456
314969ff-6267-4596-a9f6-520b9cef1f3e,2025-01-01T09:05:00+0900,23,male,-1,0123456
c506a59f-9072-40cb-8439-cfa19f890e08,2025-01-01T09:05:02+0900,20,female,-1,0123456
4c59a017-d270-4e71-aff6-386b442477fb,2025-01-01T09:05:03+0900,21,female,-1,0123456
22b10d9d-d584-4ab0-8c0a-7c7895e7e6c1,2025-01-01T09:05:04+0900,17,male,-1,0123456
7fc743e9-d52d-46d9-ac6c-a83a3d53c487,2025-01-01T09:05:06+0900,15,female,1,0123456
3349b950-25de-48fc-b455-95a3df701d67,2025-01-01T09:05:06+0900,31,male,1,0123456
3996a4d1-b5b2-404e-87ca-aeb5b6cfc138,2025-01-01T09:05:07+0900,33,male,1,0123456
94bc6fc5-3097-44e5-87b2-78e2103a368b,2025-01-01T09:05:08+0900,19,female,-1,0123456
56b71409-af84-4fd2-9164-1c80d8e44ed1,2025-01-01T09:05:08+0900,17,female,1,0123456
6cbfb02e-3355-4932-8e96-0b6053eaa41c,2025-01-01T09:05:09+0900,26,male,-1,0123456
301017c5-a8b0-47ae-b04f-7d7101fa48bb,2025-01-01T09:05:09+0900,12,male,1,0123456
d5a8af45-7f68-4604-948b-b338a7cea6fd,2025-01-01T09:05:10+0900,14,male,1,0123456
a28f4790-5ca7-4bb3-8d8a-b4e7934bd08d,2025-01-01T09:05:12+0900,19,female,1,0123456
9e6dfd35-1f2a-4fbb-b30c-52f168ccdb80,2025-01-01T09:05:12+0900,27,male,1,0123456
2d83e724-2ea3-43f9-bc44-8fb808b85991,2025-01-01T09:05:13+0900,19,female,1,0123456
681f6fe2-de20-46f5-83b1-bb1acbb047c2,2025-01-01T09:05:15+0900,19,male,-1,0123456
6689902f-9c74-4959-ab48-609861ddd166,2025-01-01T09:05:17+0900,14,male,1,0123456
f75bff3e-55bf-446b-a8cb-dcab26c37049,2025-01-01T09:05:18+0900,17,female,1,0123456
abe740c2-a635-4d9d-9846-cfe9c8b235c3,2025-01-01T09:05:19+0900,14,male,-1,0123456
1e9498d2-0985-4601-9bd2-2e22e7e2943f,2025-01-01T09:05:20+0900,9,male,1,0123456
20c04571-d7e1-4331-9e95-554126336047,2025-01-01T09:05:21+0900,20,male,1,0123456
db462155-7042-43f2-80df-da5e85a27431,2025-01-01T09:05:21+0900,20,male,-1,0123456
14e26195-6bac-46ac-b80e-16faf8b3c5a3,2025-01-01T09:05:21+0900,17,female,-1,0123456
440c0721-effd-4ada-b604-78ee9600a153,2025-01-01T09:05:21+0900,35,female,1,0123456
