id,timestamp,age,gender,direction
ef64c568-3427-4ccf-a26c-944cd3598c34,2025-01-01T16:06:00+0900,13,female,1
48685f8a-b99f-451a-b1c2-607f94fd157d,2025-01-01T16:06:00+0900,23,female,-1
12dbf240-d342-4044-94b5-68f54fdec15b,2025-01-01T16:06:00+0900,18,male,-1
2a07a1fb-7827-4ccf-86bc-00d63791308e,2025-01-01T16:06:00+0900,11,male,1
cafa07c1-3098-4bdc-ac39-b3776ca9f44c,2025-01-01T16:06:01+0900,22,female,1
a29365d1-e1ca-40a9-a28d-d1c8b020e350,2025-01-01T16:06:01+0900,24,male,-1
e2030277-43b0-4083-9eb5-ea9a0fa828b0,2025-01-01T16:06:01+0900,24,male,-1
9da8e4c9-f5e1-45a7-b54c-aec44929f118,2025-01-01T16:06:01+0900,21,male,1
9cb9ad0f-a70f-4aa7-93c3-3c00f7d50008,2025-01-01T16:06:02+0900,17,female,1
32b057ec-cb40-4b9e-a30a-ae117961734b,2025-01-01T16:06:02+0900,10,male,1
3b04676b-446d-4431-8cbf-e035901690e2,2025-01-01T16:06:03+0900,17,male,1
322a62f2-463a-410b-9216-494dc96341d1,2025-01-01T16:06:03+0900,20,female,-1
d6a6c0a3-5317-429f-a30f-89bd28b87a6b,2025-01-01T16:06:03+0900,12,male,1
2869f3c6-ef25-44b5-9d65-1f95a8267558,2025-01-01T16:06:03+0900,21,male,-1
fb19d12c-cd56-49aa-8d97-ef4efd0fb7d1,2025-01-01T16:06:04+0900,15,male,1
f2e776c3-10c5-4ff0-8e2e-50ef114769a9,2025-01-01T16:06:05+0900,16,male,-1
6e7a7ce7-f3f4-4a6c-8b70-cadee01764e7,2025-01-01T16:06:06+0900,25,male,1
ae82a1f3-a151-41a8-af24-fa9e696b1ec0,2025-01-01T16:06:06+0900,24,female,1
5d551257-6bb8-4ab1-bf37-fa40b9936817,2025-01-01T16:06:06+0900,12,female,1
b759614d-8338-4359-8d4f-ea28ee2abe82,2025-01-01T16:06:07+0900,20,male,-1
a4258b4f-0326-482e-8fbf-421ad8def31b,2025-01-01T16:06:07+0900,21,male,1
2591e0c1-2667-4681-97cd-9bea06af13fd,2025-01-01T16:06:07+0900,19,male,1
0929ae79-760f-43b2-9eec-033475a2456d,2025-01-01T16:06:08+0900,28,female,1
b8b96fa6-6d92-446e-ba15-297db768ef9d,2025-01-01T16:06:08+0900,22,male,1
0d82cbcb-4b3f-40b9-a32f-55d0740677a5,2025-01-01T16:06:08+0900,10,male,1
953bd8fe-0f93-4011-9975-26d9d103e203,2025-01-01T16:06:09+0900,16,female,-1
2fb07509-fb6d-4133-9381-47e1dfba7785,2025-01-01T16:06:09+0900,17,male,-1
c8f26b5a-0daa-41fe-b3ee-18212695b562,2025-01-01T16:06:09+0900,15,female,-1
4bee3321-af01-40cd-96b9-240a09ed2f1a,2025-01-01T16:06:12+0900,25,male,-1
e247ff3b-5109-4ab9-85b6-820df57c086b,2025-01-01T16:06:12+0900,27,male,1
3a86f649-4290-4cf0-8173-5088a2784519,2025-01-01T16:06:12+0900,13,female,-1
85ea5b9a-a780-449b-af3a-1db266841592,2025-01-01T16:06:12+0900,20,female,-1
7045a19c-b23a-4d0f-95ff-fb1b6462e425,2025-01-01T16:06:13+0900,30,male,-1
8251f083-5cba-417c-94f1-db6dbd56c61d,2025-01-01T16:06:14+0900,24,male,-1
3fd775a7-1fc2-4408-8c28-b8506277b306,2025-01-01T16:06:14+0900,15,female,1
8e177392-3585-4d7a-bde6-ed10d7387ab2,2025-01-01T16:06:14+0900,17,male,1
91eb7f55-604e-405a-8cfb-d16c966715ec,2025-01-01T16:06:14+0900,19,male,-1
fd5e7799-8f1b-4a08-ab46-f253072855e9,2025-01-01T16:06:16+0900,21,female,1
02411897-3b10-4bb2-a65d-51d7002a993f,2025-01-01T16:06:16+0900,25,male,1
f5ab70ca-cb94-4e4d-9c53-8206bf873ee4,2025-01-01T16:06:16+0900,15,female,1
fc11a317-5c43-4d0f-96a4-01ebea47742e,2025-01-01T16:06:17+0900,24,female,1
1a62a1a2-b5e1-48d7-a26d-966f80dd6e63,2025-01-01T16:06:17+0900,25,female,-1
3f8e5988-2f14-4a6d-b821-6776965256ee,2025-01-01T16:06:17+0900,24,male,1
064d1c84-31e9-415f-8c75-0c3f5f6832aa,2025-01-01T16:06:17+0900,19,female,-1
b7199aaa-4c1f-4e99-ade8-a0fae3e26aba,2025-01-01T16:06:18+0900,10,female,1
847bd771-d9fd-4bb7-b341-0666fa3dde20,2025-01-01T16:06:18+0900,27,female,1
81a7e2b1-7898-4e10-ac3c-e965f112debf,2025-01-01T16:06:18+0900,28,male,1
52371783-6397-40e6-a7d9-e91af15cdebe,2025-01-01T16:06:19+0900,19,female,-1
ab37fb29-f4fa-4d53-939f-58113a942464,2025-01-01T16:06:20+0900,27,male,1
6bd3afa1-f973-41a3-8285-05f6ae054f88,2025-01-01T16:06:20+0900,24,female,-1
626b10f7-82b9-4ad3-aab9-ca23a8614af3,2025-01-01T16:06:20+0900,25,female,1
