id,timestamp,age,gender,direction,shop_id
ac49a874-6e1c-4f25-a821-d6db3887a72c,2025-01-01T08:17:02+0900,22,male,-1,0123456
7a99b540-2240-4dc8-92ee-6f9e6eed57ae,2025-01-01T08:17:03+0900,25,male,1,0123456
e622040a-9697-4e68-b313-195833d09451,2025-01-01T08:17:03+0900,18,female,1,0123456
ed333811-d9b9-460c-b144-d4c758c5c23e,2025-01-01T08:17:03+0900,12,female,1,0123456
ef15c375-0209-4e25-9793-720492f019ca,2025-01-01T08:17:03+0900,34,female,-1,0123456
8a58aa1d-92ed-4fe0-967f-83b737c82f08,2025-01-01T08:17:03+0900,28,male,1,0123456
a39e41c3-36da-475d-973d-7cd4bea2912a,2025-01-01T08:17:05+0900,26,female,-1,0123456
3ad6dcf9-105f-4004-85cb-358be59aee66,2025-01-01T08:17:06+0900,19,female,1,0123456
bb558c79-afe6-4364-bbfd-fe31736abb67,2025-01-01T08:17:07+0900,13,male,1,0123456
9a272aec-9768-4ee0-b335-ef5467b5207b,2025-01-01T08:17:07+0900,22,male,1,0123456
0bbe79b2-19a6-4065-ade4-5b73f4142a42,2025-01-01T08:17:10+0900,13,male,1,0123456
63dc41d5-36b9-424c-b2de-708944ce231e,2025-01-01T08:17:10+0900,20,female,1,0123456
2acdfa8f-aed3-4488-8b49-66e5c84c762d,2025-01-01T08:17:12+0900,26,female,-1,0123456
7c55dc2f-8340-483b-bc66-82b5e8b6bf31,2025-01-01T08:17:13+0900,16,female,1,0123456
0610e226-7757-4c10-bfb5-d0ca6b6b5d52,2025-01-01T08:17:14+0900,13,male,1,0123456
45cdb4fa-b7cd-4c0f-b362-a2644a20e26a,2025-01-01T08:17:14+0900,18,female,-1,0123456
461cf60e-9d14-4f66-8d95-ebcfa1f4e575,2025-01-01T08:17:14+0900,21,female,-1,0123456
564ecc07-c2b2-4b91-823c-b848bf22fa64,2025-01-01T08:17:14+0900,25,female,1,0123456
2da382eb-d638-41f5-a3e9-86bbada9ade7,2025-01-01T08:17:16+0900,10,female,1,0123456
b5bfa222-9ec8-442f-936e-d78e1c2cdb71,2025-01-01T08:17:16+0900,21,female,1,0123456
4b72d1dc-0252-4c01-95ae-79b3e235f45d,2025-01-01T08:17:16+0900,22,male,-1,0123456
e697b003-2fd5-4b1a-806e-8e40163935cd,2025-01-01T08:17:17+0900,26,female,1,0123456
b1d0b9ec-9f17-48fb-a0b1-f36d69a83b9c,2025-01-01T08:17:18+0900,21,male,1,0123456
d427a129-6cf1-4b57-86d9-355d8fc03661,2025-01-01T08:17:19+0900,17,male,1,0123456
2ecb9d8e-f866-4698-b569-e030936ac6fd,2025-01-01T08:17:20+0900,22,female,-1,0123456
0656ab4c-7a96-487f-9f63-b2a5d282a927,2025-01-01T08:17:21+0900,25,female,1,0123456
d4b55f30-cbf6-4268-9aee-4a3bb9738130,2025-01-01T08:17:21+0900,36,female,1,0123456
d9035cb9-f45a-4ce4-979b-3e44751c0cb6,2025-01-01T08:17:24+0900,14,male,1,0123456
f219e7b9-2c70-456f-a307-b1f501978b68,2025-01-01T08:17:24+0900,19,female,-1,0123456
766b2b2f-ae30-4c1b-aaed-c61dfaca9159,2025-01-01T08:17:25+0900,14,male,-1,0123456
9ad56546-70fc-491b-8a79-29abe208c5f7,2025-01-01T08:17:25+0900,29,male,-1,0123456
fb49522d-d407-47d7-bc66-6831dcc8de23,2025-01-01T08:17:25+0900,19,female,1,0123456
a2e014d4-5eea-4baf-ae8d-f0095a7f494a,2025-01-01T08:17:26+0900,18,female,-1,0123456
a2791289-5e72-4e60-8c4c-810880088af4,2025-01-01T08:17:26+0900,15,female,-1,0123456
9153321d-b122-4d86-847c-5dc8f0343783,2025-01-01T08:17:27+0900,23,male,1,0123456
cda0c7cf-e7bf-420f-b72f-2dc397c211fa,2025-01-01T08:17:29+0900,9,female,1,0123456
d79534fb-173d-4111-8dc6-b5407ee631b9,2025-01-01T08:17:30+0900,13,female,-1,0123456
d599b503-279a-4541-8dbd-c7734bf7bdeb,2025-01-01T08:17:31+0900,14,female,-1,0123456
44ab087d-f530-4496-8956-21771bfad288,2025-01-01T08:17:33+0900,27,female,-1,0123456
a07846b3-e773-4873-91c2-40fba12c444b,2025-01-01T08:17:34+0900,17,female,1,0123456
09d1b27f-b1ee-4eb9-b5a0-18030282f031,2025-01-01T08:17:34+0900,27,male,-1,0123456
f88a5493-dd22-42a2-a01d-be81f1291d32,2025-01-01T08:17:35+0900,19,male,1,0123456
78c51f5e-b143-45af-93d0-2c77714908dd,2025-01-01T08:17:39+0900,11,female,1,0123456
6c013b37-e905-4031-93e2-e6be7ee4eb33,2025-01-01T08:17:40+0900,27,male,1,0123456
65430a3c-2092-43db-86d4-90a4e853d88e,2025-01-01T08:17:45+0900,24,female,1,0123456
7ea2234c-5d30-4a4c-828d-f9bfc256e131,2025-01-01T08:17:46+0900,17,male,1,0123456
e0b521bc-0195-45d6-b1a6-437110d5d7ce,2025-01-01T08:17:47+0900,21,male,1,0123456
662304e2-3d31-47c1-865d-1c1815e23965,2025-01-01T08:17:47+0900,25,male,1,0123456
05d4946c-941b-45b2-bcb2-6f06a1d56d16,2025-01-01T08:17:47+0900,23,male,-1,0123456
b2946408-9fd0-41d1-aec6-6ac8b138cb23,2025-01-01T08:17:48+0900,26,male,-1,0123456
5abeca3f-cb4a-491e-a4b6-9eeb522bf225,2025-01-01T08:17:48+0900,19,male,1,0123456
592ff95c-19b2-4e8f-8e08-ba5e56b342db,2025-01-01T08:17:49+0900,15,female,1,0123456
3087f9c4-aca3-4bfd-84c7-a1fe2b895005,2025-01-01T08:17:50+0900,13,male,1,0123456
6b49f288-ba65-4360-8865-39ae90594db5,2025-01-01T08:17:50+0900,26,male,-1,0123456
22a816cd-2ef8-4d27-aa25-7d52dd151754,2025-01-01T08:17:55+0900,11,female,1,0123456
5ab94cb8-470a-4a89-985c-336be231e958,2025-01-01T08:17:55+0900,16,male,1,0123456
557e215c-d7fa-4f25-bccf-42c1f3bf68f3,2025-01-01T08:17:56+0900,20,female,1,0123456
13782e9b-561f-42ef-a8aa-337c60f51c40,2025-01-01T08:17:56+0900,12,male,1,0123456
9059bff1-b561-4d50-94b3-98b117150284,2025-01-01T08:17:57+0900,26,female,1,0123456
