id,timestamp,age,gender,direction,shop_id
7736a238-1d9f-4d24-837f-554abf0bfa29,2025-01-01T13:39:00+0900,21,male,-1,0123456
ba55bb1a-ae36-41f3-a9bf-5f02d2a3729a,2025-01-01T13:39:00+0900,23,male,-1,0123456
7f9f42da-96b1-435f-9557-c36babb8608c,2025-01-01T13:39:00+0900,25,male,1,0123456
7c09332d-4163-466c-a730-fb2b23e456d8,2025-01-01T13:39:01+0900,10,female,1,0123456
fd498f9a-c7d4-458d-83dc-fadd3a77e408,2025-01-01T13:39:01+0900,15,female,-1,0123456
5700f28d-3b8c-4e0e-8cb1-54ccb5318a66,2025-01-01T13:39:01+0900,24,female,1,0123456
78f56690-5254-4dee-9662-c43eff6b02de,2025-01-01T13:39:01+0900,16,female,-1,0123456
e542d9b2-5f94-472e-8bc3-ae8375552624,2025-01-01T13:39:02+0900,26,male,-1,0123456
7c37de31-b310-419a-a3d7-0e7a751f7625,2025-01-01T13:39:02+0900,20,female,-1,0123456
ab919fac-d507-446f-a214-56cf8465bf43,2025-01-01T13:39:03+0900,14,male,-1,0123456
5b59c626-129b-4e3c-bec3-9f615e415c19,2025-01-01T13:39:03+0900,45,female,-1,0123456
6271c689-c8df-46a4-9051-54b07ebf8768,2025-01-01T13:39:04+0900,13,female,-1,0123456
a63459e8-5252-4340-9ae2-61b5d6eb867d,2025-01-01T13:39:04+0900,11,female,1,0123456
58683b14-ec97-4b44-8524-c494b75e17cc,2025-01-01T13:39:04+0900,21,male,1,0123456
4f9535c7-dc54-46dd-a1cb-4269fd891a75,2025-01-01T13:39:05+0900,12,female,-1,0123456
bd38d968-28e2-4fad-ba85-49c859326e15,2025-01-01T13:39:05+0900,17,male,1,0123456
2ab89234-39aa-4f99-a97e-4dfb2bc0ee8c,2025-01-01T13:39:05+0900,18,female,-1,0123456
99c9e04b-f86d-4d6e-8acc-f5fe61e58087,2025-01-01T13:39:05+0900,12,female,1,0123456
8c1e004e-b803-43a2-87e3-df160ba4c3c9,2025-01-01T13:39:05+0900,14,female,1,0123456
e7fbbb8d-cc13-45c6-8e48-a8a8074d6bfc,2025-01-01T13:39:05+0900,24,female,-1,0123456
27f8addc-fdaf-4791-ac15-96163589911d,2025-01-01T13:39:05+0900,17,female,-1,0123456
cf3dc75a-2e94-4b6a-aa19-49632f2fe85c,2025-01-01T13:39:06+0900,26,male,-1,0123456
d45e5259-5961-44a5-83d6-602b4b1a5ef8,2025-01-01T13:39:06+0900,17,female,1,0123456
e2224728-7420-4e1d-bcf0-1a1fc57d03e2,2025-01-01T13:39:07+0900,23,male,1,0123456
a681633d-daaf-4654-a002-11fe4ee008ce,2025-01-01T13:39:07+0900,21,female,1,0123456
30466aa3-759a-4e2d-b11d-61158577b559,2025-01-01T13:39:07+0900,11,female,1,0123456
99b582b5-1b11-47a0-851b-8d4ba2dd3704,2025-01-01T13:39:07+0900,19,female,1,0123456
65276135-6f6e-4249-ad70-f0e881c06552,2025-01-01T13:39:08+0900,16,male,-1,0123456
4b3c98bf-63c6-4e52-a751-bc6a92dc6608,2025-01-01T13:39:08+0900,17,female,-1,0123456
79c70c3a-54d5-4f87-b4ef-55352e0d648b,2025-01-01T13:39:08+0900,21,male,-1,0123456
dd6a9ab6-836b-45ba-a6c9-83d4b00c9e4e,2025-01-01T13:39:09+0900,19,male,-1,0123456
9ff520bd-5c82-4e2c-9c96-036f43c10da8,2025-01-01T13:39:09+0900,19,male,-1,0123456
a8086ad8-9859-484c-9c98-c4c3593748a5,2025-01-01T13:39:09+0900,23,male,1,0123456
b05df6ba-932c-4bc0-bcaa-4fa67badeef9,2025-01-01T13:39:09+0900,27,female,-1,0123456
bd9942c9-46f2-49cd-9df5-e5077d4876b4,2025-01-01T13:39:09+0900,17,male,1,0123456
0ce12f26-1015-4c0b-a74f-2361ee9b6674,2025-01-01T13:39:10+0900,26,male,1,0123456
eca7bc98-5b86-4b97-8f2f-1a7ab5fc942e,2025-01-01T13:39:10+0900,17,female,-1,0123456
f54cd789-81a6-40df-9601-d646d1fee26e,2025-01-01T13:39:10+0900,17,male,1,0123456
5e3a8162-b2ee-45fd-b355-5178f9176556,2025-01-01T13:39:11+0900,9,female,1,0123456
2f7b6d24-8345-422e-ad63-b387922922de,2025-01-01T13:39:11+0900,34,male,-1,0123456
a6e8cc65-efe3-4782-93a6-d218d0e4e75d,2025-01-01T13:39:11+0900,30,male,1,0123456
9e96aee3-c25f-442e-a4fc-bb367bba3030,2025-01-01T13:39:11+0900,19,male,1,0123456
0481e52b-3fe3-4555-a1fa-de6557f16298,2025-01-01T13:39:11+0900,25,female,1,0123456
c9d9f3c1-263b-4aeb-8cb6-5a5814e2d643,2025-01-01T13:39:11+0900,20,male,-1,0123456
bf659519-1227-45d5-b3b3-93816c2d2dea,2025-01-01T13:39:11+0900,29,male,1,0123456
f5a5ca69-e37b-46ec-aa8f-20c0ea975183,2025-01-01T13:39:11+0900,14,male,1,0123456
af1942d0-d968-4c38-b70c-a14d58d040c2,2025-01-01T13:39:12+0900,24,male,1,0123456
6a23be74-58e1-4854-8926-12ed83ab0d81,2025-01-01T13:39:12+0900,17,male,1,0123456
8b4bdf74-6e37-43d3-9472-1ef209e987c1,2025-01-01T13:39:12+0900,19,female,1,0123456
885b7e9c-edad-48cc-824d-81f76b545b4b,2025-01-01T13:39:12+0900,13,female,1,0123456
f8e592c8-b5b4-4bf5-ae77-8c8b18cbee71,2025-01-01T13:39:12+0900,15,female,-1,0123456
1cc1a2fa-8fdd-4e2e-ab1b-8131d23f26a4,2025-01-01T13:39:13+0900,26,female,-1,0123456
cf353aaa-4ce5-4b84-9c1a-cd7936601f62,2025-01-01T13:39:13+0900,17,female,1,0123456
353bda55-cafd-41e2-b78f-8091ce1c5a5f,2025-01-01T13:39:13+0900,16,female,-1,0123456
0d02b72d-b829-4d47-bfe4-1de4bfeb8d04,2025-01-01T13:39:14+0900,22,male,-1,0123456
1a4deb34-8d68-47a8-9410-84a8d1eed4d1,2025-01-01T13:39:14+0900,26,female,1,0123456
0f4b1c92-f388-40b2-98b5-2140fe718ee0,2025-01-01T13:39:14+0900,16,female,1,0123456
