id,timestamp,age,gender,direction,shop_id
cb879873-f2d9-4985-867a-f1c4a30e0d2f,2025-01-01T11:02:00+0900,27,female,-1,0123456
89f01c93-991e-4d69-aa4b-def440681d37,2025-01-01T11:02:00+0900,25,female,1,0123456
fe77abfa-98a0-4d9b-bd35-99fe5b228d68,2025-01-01T11:02:00+0900,28,male,1,0123456
2e97162a-7fe7-4961-acf5-043dcc42213e,2025-01-01T11:02:00+0900,13,female,-1,0123456
cc99fb5a-cb32-4be7-92e3-472380ca7b70,2025-01-01T11:02:00+0900,20,female,-1,0123456
1b50031c-649f-48eb-934f-ceedad26ba40,2025-01-01T11:02:00+0900,27,female,1,0123456
2c48c559-515c-4f9a-8383-ea6b56545f0a,2025-01-01T11:02:00+0900,21,male,-1,0123456
6c77a72c-4da7-4639-8880-2399a907fe08,2025-01-01T11:02:00+0900,20,female,1,0123456
6ec3b004-02ca-4685-b5e6-96c7edc63b21,2025-01-01T11:02:01+0900,17,female,-1,0123456
c7d7ea7a-a92f-4893-b3d8-055158807a94,2025-01-01T11:02:01+0900,26,male,-1,0123456
2a66ae8a-6585-430e-9e0c-13c44eef5123,2025-01-01T11:02:01+0900,11,male,-1,0123456
d6f52726-2524-4bb1-90a6-aae4ef5b5360,2025-01-01T11:02:01+0900,46,female,1,0123456
a51a9d09-0199-4d58-982c-d3864e64ed24,2025-01-01T11:02:01+0900,13,male,1,0123456
3365a292-1922-4458-a74a-0a33cb5b8cc5,2025-01-01T11:02:01+0900,14,male,-1,0123456
5a71c9d6-2fa4-45f1-89a2-866fb187f04a,2025-01-01T11:02:02+0900,14,female,-1,0123456
5ecb2012-1eac-48af-8814-20e98ffb85a0,2025-01-01T11:02:02+0900,13,female,1,0123456
77d2315d-13a4-43e0-8993-979f173d1865,2025-01-01T11:02:02+0900,19,male,1,0123456
2cfe54d8-ef4b-4516-b02e-0e85aca6d585,2025-01-01T11:02:02+0900,22,male,-1,0123456
7bed03f5-13d6-4eef-b771-0d6ad8212c6e,2025-01-01T11:02:02+0900,17,female,-1,0123456
2589b13e-5d94-4e52-b1ed-eae5e83ea926,2025-01-01T11:02:03+0900,16,male,1,0123456
ec6621bc-088f-46b0-8464-c54904a73686,2025-01-01T11:02:03+0900,36,male,-1,0123456
31d5abe5-ac3c-4074-99db-f8942b7c7682,2025-01-01T11:02:03+0900,19,female,-1,0123456
1870a2d3-6371-4102-86b1-edcb2424a0e5,2025-01-01T11:02:03+0900,22,male,1,0123456
388b15ec-9c63-423c-bef1-1b18189b7895,2025-01-01T11:02:03+0900,11,male,1,0123456
1278240c-8de5-4e56-bd98-dff3aa253233,2025-01-01T11:02:03+0900,15,male,1,0123456
d70a0eba-6edf-40b4-9712-a82f6cf88068,2025-01-01T11:02:03+0900,24,male,-1,0123456
7ae87713-024f-446f-aaf2-82035d63058d,2025-01-01T11:02:03+0900,11,female,1,0123456
5f0712a7-6d4c-4c8b-9215-f8460a3b3d12,2025-01-01T11:02:04+0900,11,male,-1,0123456
b502ff2f-cf2e-4d3a-bb9e-941fee5e7bdd,2025-01-01T11:02:04+0900,18,female,-1,0123456
02305835-f95e-4af3-a60d-a550edda3867,2025-01-01T11:02:05+0900,26,female,-1,0123456
