id,timestamp,age,gender,direction
252443d3-8517-432c-8543-5dadfd7119f2,2025-01-01T10:20:00+0900,17,female,1
12961a4e-40b2-4c2d-a024-2fb9eee0a59b,2025-01-01T10:20:00+0900,25,female,1
0e2d6c6e-eb11-44e5-a91a-ef17c5ba0e84,2025-01-01T10:20:00+0900,34,male,-1
72364fcc-be07-4446-b59f-7570f21e8a21,2025-01-01T10:20:00+0900,22,female,1
53d42b69-a7e2-437d-b75a-aca7b9fd9862,2025-01-01T10:20:01+0900,22,male,1
46180f0c-34c3-4f33-ad70-dd55be9c2edc,2025-01-01T10:20:01+0900,20,male,1
fa82730b-b94f-4f9d-af6d-add7f0dbe6bc,2025-01-01T10:20:01+0900,18,male,-1
4a256e42-5ec0-421b-b133-5a5054a1b21a,2025-01-01T10:20:02+0900,18,male,-1
0b22868f-1c26-471f-afb9-18364f7702fa,2025-01-01T10:20:02+0900,18,female,1
10a4a749-a513-4c32-8baa-94be3f22cf20,2025-01-01T10:20:02+0900,19,female,-1
bcb7c178-8870-4746-a637-229048a1aff7,2025-01-01T10:20:02+0900,22,male,1
927061aa-ae2e-48ad-bf83-97282236b4e6,2025-01-01T10:20:03+0900,17,female,1
4e98b74a-0091-4800-8db0-cab16049854f,2025-01-01T10:20:03+0900,14,female,-1
73d5fc01-a809-4b11-b5e0-174e66df05e3,2025-01-01T10:20:03+0900,16,male,-1
9606c402-74bc-4d7d-b8f7-04c14567d222,2025-01-01T10:20:03+0900,18,male,-1
ee99ddca-fa03-4169-86b2-16af4c2aa24d,2025-01-01T10:20:03+0900,26,male,-1
24c470f7-f469-40df-b737-eb9e7d1d14c9,2025-01-01T10:20:04+0900,10,male,-1
b21f3db4-e766-4c19-b945-0e0e6b13a8d9,2025-01-01T10:20:04+0900,29,female,1
e4bd9448-c7e7-4eaf-9104-18ca701166a8,2025-01-01T10:20:04+0900,16,female,-1
6db8ad50-91b3-4b28-94c5-bb471e648e9e,2025-01-01T10:20:05+0900,24,female,1
2ceb5468-e4ac-4228-a344-6c04e08632a1,2025-01-01T10:20:05+0900,19,male,-1
4b26495f-13ef-4088-ae1d-d4b0a231cc17,2025-01-01T10:20:06+0900,21,male,1
ebd25df9-2389-4878-b317-5100a4ca7ffe,2025-01-01T10:20:06+0900,12,male,-1
6d7bd7b4-d942-4fc2-b067-ce69bab47369,2025-01-01T10:20:06+0900,27,female,1
5a7ef095-c06f-49be-8861-b600612f10a0,2025-01-01T10:20:06+0900,15,female,1
55f918d6-e177-4501-8258-ea22e2d27100,2025-01-01T10:20:06+0900,17,male,1
bc8dfc9e-9628-4705-ada9-40afb3eb2aa7,2025-01-01T10:20:07+0900,8,female,1
