id,timestamp,age,gender,direction,shop_id
59ca7f2d-67be-42a1-8e71-1f7763a55fad,2025-01-01T20:14:00+0900,7,female,-1,0123456
4a744c66-0e6c-4d86-94b8-d90dd1dc8e20,2025-01-01T20:14:00+0900,21,female,-1,0123456
75274c37-801e-45c3-a14c-cfd0c4d0b82e,2025-01-01T20:14:00+0900,19,female,-1,0123456
111ce647-3dc4-4001-9676-0cd418e9f958,2025-01-01T20:14:00+0900,18,male,1,0123456
fac8cd5b-8a2d-40a1-9cb6-a61b302e6f7b,2025-01-01T20:14:00+0900,24,male,1,0123456
9313a96c-5228-4442-a1c9-f39708387cd1,2025-01-01T20:14:00+0900,29,male,1,0123456
e56227cb-462b-4a02-8d81-b9b89ad0fa32,2025-01-01T20:14:00+0900,11,male,1,0123456
8df30e75-a451-4f29-b41b-8f723361a505,2025-01-01T20:14:00+0900,23,female,1,0123456
c391d058-8ebe-4731-9322-072b8b43982f,2025-01-01T20:14:00+0900,25,male,1,0123456
72be3aae-0de0-4882-97f6-3067598af100,2025-01-01T20:14:01+0900,18,female,-1,0123456
f7342308-6418-4536-8aeb-14f5b90706f9,2025-01-01T20:14:01+0900,25,female,1,0123456
2f514a50-0f9c-4cda-8fb8-788a38d7a031,2025-01-01T20:14:01+0900,10,female,-1,0123456
1441cef0-68b5-472e-891f-d6ad957275c1,2025-01-01T20:14:01+0900,28,male,-1,0123456
34498523-ffef-4d53-a44b-cc4a96744d5e,2025-01-01T20:14:01+0900,14,male,1,0123456
1985f47f-2f62-4ab9-b730-6982a301dbff,2025-01-01T20:14:01+0900,23,male,-1,0123456
2ade7a22-f66a-4388-93a6-cb9fc2e7f08c,2025-01-01T20:14:01+0900,31,female,1,0123456
4a600af2-3896-4bd5-8408-ffd9642d7ec1,2025-01-01T20:14:01+0900,15,male,1,0123456
034f52fa-8229-49c1-af53-6acf2752d720,2025-01-01T20:14:02+0900,14,male,1,0123456
dcd41ade-a04e-4fcb-96b7-ddaee6e852f2,2025-01-01T20:14:02+0900,13,male,1,0123456
6521b0c4-26ae-4c94-9e9a-b46123b4ff74,2025-01-01T20:14:02+0900,36,female,1,0123456
276ff3aa-4e22-4c28-a086-bd2df44cdd45,2025-01-01T20:14:02+0900,13,female,-1,0123456
c4c6edcb-aaa0-4c5b-a609-2ddc8674a5ad,2025-01-01T20:14:02+0900,16,female,1,0123456
037a1f34-2236-4531-bacf-f3460bbf0221,2025-01-01T20:14:02+0900,18,male,1,0123456
02c3bc41-bfe6-4f6b-8be9-4ebb470df619,2025-01-01T20:14:02+0900,9,male,1,0123456
5e3b047e-5f70-4ef0-8b39-0a9bce9b4fa8,2025-01-01T20:14:02+0900,17,female,-1,0123456
7eaf175e-d09d-45f3-8763-56fd7d7feada,2025-01-01T20:14:02+0900,7,female,-1,0123456
58e91eca-2c9b-45ff-9127-19d2570c3d6d,2025-01-01T20:14:03+0900,22,female,1,0123456
ee768297-326d-4772-a801-f8127a66bbe1,2025-01-01T20:14:03+0900,12,male,-1,0123456
9bfac534-e4c7-4670-a42f-180eff927805,2025-01-01T20:14:03+0900,16,male,-1,0123456
79fe5e4a-7478-47d6-afb2-6c8c4067c872,2025-01-01T20:14:03+0900,10,female,-1,0123456
9b499de5-2852-4a2e-b876-4cc087b2f462,2025-01-01T20:14:03+0900,25,male,-1,0123456
f03a4061-a6cb-4fa6-bdca-7bf61ce0fddc,2025-01-01T20:14:03+0900,18,male,1,0123456
2db81066-40e8-4e53-90b2-71f9ea78236b,2025-01-01T20:14:03+0900,18,male,-1,0123456
dd87dc94-b2c9-4cf9-aa28-3e98ed4452c9,2025-01-01T20:14:03+0900,17,female,1,0123456
6346381e-df15-43b9-8d7b-b780540fa031,2025-01-01T20:14:03+0900,11,male,1,0123456
ba72bdf8-d561-4ef1-9323-2ebe11fd83b4,2025-01-01T20:14:03+0900,17,female,1,0123456
fbcbc881-108c-430e-a0ca-7fbe7d41ce06,2025-01-01T20:14:04+0900,14,female,-1,0123456
