id,timestamp,age,gender,direction,shop_id
d9f4acee-e837-444a-a47e-41dfa88238cd,2025-01-01T09:11:00+0900,15,male,-1,0123456
58f9e816-7e63-417d-bbb6-19e7d5cdec3d,2025-01-01T09:11:00+0900,19,female,1,0123456
ca8907d2-d3b4-4708-9fbd-2407f05bb356,2025-01-01T09:11:00+0900,21,male,-1,0123456
9f64df45-8718-429a-a823-9c8b97d25671,2025-01-01T09:11:01+0900,17,male,-1,0123456
238b46db-f8c3-48a4-90cc-a5b925efa9bd,2025-01-01T09:11:01+0900,9,female,1,0123456
972e3e64-64fb-4a52-af13-d00f1d1f8865,2025-01-01T09:11:01+0900,29,female,-1,0123456
bac46d94-fc52-4bb1-a13d-0ba643bbadde,2025-01-01T09:11:01+0900,21,male,-1,0123456
713a56d4-49e7-47fb-84df-1a89478e6217,2025-01-01T09:11:02+0900,19,female,1,0123456
892e7c10-61bc-4e8e-b1c5-80805de71b17,2025-01-01T09:11:03+0900,14,female,-1,0123456
a7eb6e31-649f-4a48-91de-fcf0c98ef322,2025-01-01T09:11:03+0900,10,male,1,0123456
355a9c9c-8287-4700-b4a8-c4d04e935e00,2025-01-01T09:11:04+0900,13,female,-1,0123456
3c658d99-5c7d-47cd-b4a2-b03d8f3b72b0,2025-01-01T09:11:06+0900,32,male,1,0123456
af346e6f-3b96-4c5c-ae78-ab1b25633ae2,2025-01-01T09:11:06+0900,28,male,-1,0123456
e61cc05c-8d09-4821-93bb-77e0570e9ba8,2025-01-01T09:11:06+0900,23,female,1,0123456
55908682-970a-4690-854a-3a09873531d0,2025-01-01T09:11:07+0900,22,female,-1,0123456
d7228bce-1085-431b-a23f-06a099c76019,2025-01-01T09:11:09+0900,23,female,1,0123456
beea04b1-d7de-444f-adc4-3cc3d4379ea9,2025-01-01T09:11:09+0900,16,female,1,0123456
04a6b374-c170-4e5f-95ff-f4875028b443,2025-01-01T09:11:09+0900,20,female,-1,0123456
ab6e6ec3-f4e1-4ea0-966c-806e46247e20,2025-01-01T09:11:09+0900,17,female,1,0123456
984d1408-16c4-4e10-bce0-600a05071cf2,2025-01-01T09:11:10+0900,25,male,-1,0123456
26cf4607-ed77-479d-afc2-6df773fa9582,2025-01-01T09:11:12+0900,25,female,1,0123456
6a4995ea-081d-4acf-b0be-4df65cfcdf96,2025-01-01T09:11:13+0900,19,female,1,0123456
78d506dd-adfb-4880-b307-839087e5ab42,2025-01-01T09:11:13+0900,18,female,1,0123456
54dfd3e3-2e65-4ccc-b7be-1a9990208f0d,2025-01-01T09:11:13+0900,19,male,-1,0123456
d7124477-7e14-4bfb-93bb-3d03848e3ca7,2025-01-01T09:11:13+0900,10,male,-1,0123456
75261373-39fb-419e-a700-3e100aea476a,2025-01-01T09:11:14+0900,19,male,1,0123456
4072fdcb-4393-42bd-873c-a43743a20522,2025-01-01T09:11:14+0900,24,female,1,0123456
24001ee7-8846-4a2d-aa2f-c82f47219148,2025-01-01T09:11:15+0900,12,male,-1,0123456
9347f691-9b7b-4b4d-a7da-95fbf77b8035,2025-01-01T09:11:16+0900,35,female,1,0123456
975cc1e0-c490-4dff-a1f7-e2642acea947,2025-01-01T09:11:17+0900,24,male,-1,0123456
101a2cd1-1c52-446a-8837-e1dc5a620460,2025-01-01T09:11:18+0900,16,male,1,0123456
72e6141f-2c3d-4612-b100-05a55f4ecc17,2025-01-01T09:11:18+0900,13,male,-1,0123456
cc93e647-0c13-4a40-9559-1c8c003ce6af,2025-01-01T09:11:18+0900,26,male,1,0123456
c93dd540-ea09-4e45-92c1-eb86abe1a107,2025-01-01T09:11:18+0900,18,male,-1,0123456
d1acd57a-ed3b-4e57-bbdf-efd1f56dbf5a,2025-01-01T09:11:18+0900,24,female,1,0123456
c2479fc2-6b59-43df-b97a-053b9e1b348b,2025-01-01T09:11:18+0900,20,male,1,0123456
461f646f-8653-41ed-aac3-f7c2c591f44c,2025-01-01T09:11:19+0900,27,male,1,0123456
b41535fb-7752-43ac-9fbc-5c2c490c1a18,2025-01-01T09:11:19+0900,22,female,1,0123456
b6ccbbc4-3865-462c-8b63-e499ce3d1b18,2025-01-01T09:11:20+0900,14,male,-1,0123456
cc2bd8a2-f134-425d-88c9-ed0b6f5b2521,2025-01-01T09:11:21+0900,22,female,-1,0123456
f1db4685-1833-423d-b4d4-f0cc0a9b00aa,2025-01-01T09:11:21+0900,17,male,-1,0123456
ad7f9647-60cf-4576-8dc1-49424a970824,2025-01-01T09:11:21+0900,13,female,1,0123456
9ec3e669-8535-4e8c-ac21-de45ba44b597,2025-01-01T09:11:21+0900,18,male,-1,0123456
b250f210-9bbc-487f-a7de-4512ba9e3e8c,2025-01-01T09:11:21+0900,20,male,1,0123456
9c9046cc-0eb4-45d1-bc51-aa9203c150d9,2025-01-01T09:11:21+0900,17,male,1,0123456
c403a22e-fe9f-4478-8af5-122baa43a848,2025-01-01T09:11:22+0900,25,male,1,0123456
913956bd-5c40-4ce4-8b4f-f05668bafb94,2025-01-01T09:11:22+0900,29,female,-1,0123456
d29ce5a4-2046-4941-a49c-9eba38eeb9de,2025-01-01T09:11:22+0900,27,male,1,0123456
5b20c187-fe44-4747-95ec-9b7c1ef90bcf,2025-01-01T09:11:23+0900,11,male,1,0123456
3128a1de-8182-4cb6-b1e9-fff4d5a84df6,2025-01-01T09:11:23+0900,14,female,-1,0123456
af554048-9bf3-43a9-9655-d11cfe9fa378,2025-01-01T09:11:24+0900,13,female,-1,0123456
61606392-8e62-4efa-8869-c7a3adaa49f1,2025-01-01T09:11:26+0900,13,male,-1,0123456
20e9761e-863e-4941-b12a-1ff9bf9dee5f,2025-01-01T09:11:26+0900,21,male,-1,0123456
68057d6d-85b4-46be-90a5-0422014f4a4a,2025-01-01T09:11:26+0900,25,female,1,0123456
6f138d7e-f60b-49e7-80aa-07eb1d762a3e,2025-01-01T09:11:26+0900,14,female,1,0123456
507796c3-5474-46b8-b4c6-2ba66ef8359d,2025-01-01T09:11:27+0900,16,male,-1,0123456
0fb23d95-4eb3-4451-9899-480d385da52e,2025-01-01T09:11:28+0900,25,male,-1,0123456
c4fbcd00-97f7-414b-a740-0e18cb73e495,2025-01-01T09:11:28+0900,22,female,-1,0123456
cc0c9697-1e9e-49ba-aec1-e9a3cdfe5e92,2025-01-01T09:11:29+0900,17,female,-1,0123456
637f12b1-6d62-4661-a420-b8ced75a4024,2025-01-01T09:11:30+0900,19,female,-1,0123456
a34e51d8-b93a-4c14-b809-72ab90f4fd52,2025-01-01T09:11:30+0900,21,male,1,0123456
3335e327-fd87-437a-89fd-30d41339d262,2025-01-01T09:11:30+0900,21,male,1,0123456
094849fa-75c2-4d1d-af80-6ee370e10cfb,2025-01-01T09:11:30+0900,24,male,1,0123456
8d134312-c17f-4842-abd0-b1c4dc48bdc5,2025-01-01T09:11:30+0900,23,male,-1,0123456
53efd330-0c29-4793-9459-a992a88f86fe,2025-01-01T09:11:30+0900,18,female,-1,0123456
4e8297df-a1c7-4835-9731-3bbe30cc6123,2025-01-01T09:11:31+0900,13,male,1,0123456
34f97e5b-6876-4d69-b409-b22710e26112,2025-01-01T09:11:31+0900,11,male,1,0123456
c3dfbbc5-09d2-4871-bbe7-a2c2c23a9000,2025-01-01T09:11:31+0900,27,female,1,0123456
87f13eed-9259-4abb-be41-a45f2c8cee10,2025-01-01T09:11:32+0900,16,male,-1,0123456
2b6b65b5-3d09-4e54-902c-e40fcf29a72a,2025-01-01T09:11:34+0900,15,female,-1,0123456
ac87b107-132d-4ad2-8cfb-9935f51e1275,2025-01-01T09:11:34+0900,14,male,1,0123456
f804b624-9476-4d3a-925a-c6c4ad1d2297,2025-01-01T09:11:34+0900,15,female,1,0123456
3459c2cd-a4a7-4678-979c-8b42792d2e66,2025-01-01T09:11:34+0900,36,female,1,0123456
0e8e6aad-9a3e-47cc-9d75-0ae6d12728ff,2025-01-01T09:11:35+0900,17,female,1,0123456
2e1ec94f-8685-4110-8bb6-b40fc2154ed5,2025-01-01T09:11:35+0900,28,male,1,0123456
da4542e0-0d00-4f31-9d99-843d441c04f2,2025-01-01T09:11:35+0900,17,female,-1,0123456
3581e97f-74df-4976-bee7-aaa7e2e349a4,2025-01-01T09:11:36+0900,24,female,1,0123456
39e95c35-3201-4aef-8b0e-3af41d7e6c30,2025-01-01T09:11:36+0900,17,female,-1,0123456
90c135da-5254-4092-9bb7-70e060ec52fa,2025-01-01T09:11:36+0900,33,male,-1,0123456
2924c73f-4c39-42a2-baa8-43e9f861bccb,2025-01-01T09:11:37+0900,24,female,1,0123456
5c2a43ef-281b-4ef2-87ea-23335f01d089,2025-01-01T09:11:38+0900,18,female,-1,0123456
181af9c8-1c11-4717-b18e-b4d5c4bca680,2025-01-01T09:11:38+0900,21,female,1,0123456
e5f18054-9957-4650-80ec-3c9e996786e5,2025-01-01T09:11:38+0900,19,female,-1,0123456
62c6ff86-2462-4e81-8953-61b7627b0520,2025-01-01T09:11:38+0900,12,female,-1,0123456
c23a5a6e-5d21-41f9-afac-5e593ba37810,2025-01-01T09:11:38+0900,23,female,-1,0123456
fd9e6595-dd22-4038-ac42-3f6558a4dd81,2025-01-01T09:11:39+0900,18,male,1,0123456
fa736d29-7eef-4c31-b5ad-d1033f69ddd0,2025-01-01T09:11:40+0900,14,female,-1,0123456
5aaeab93-e618-4fd4-b4a5-09cbae6c34ea,2025-01-01T09:11:40+0900,12,male,-1,0123456
fb36da39-8bfe-4b14-bf47-c122031f9822,2025-01-01T09:11:40+0900,17,female,1,0123456
8bbcb4aa-3ea9-47b8-a77f-f5fbda16d7c1,2025-01-01T09:11:41+0900,19,male,-1,0123456
170b5c20-78f0-4fc9-8664-ff013bf8588a,2025-01-01T09:11:41+0900,22,female,1,0123456
4d3eaf24-c5a2-4b67-85c8-30e0d42bf505,2025-01-01T09:11:41+0900,11,female,-1,0123456
02b5e803-77bd-4835-a49a-4b00da697d05,2025-01-01T09:11:41+0900,21,male,-1,0123456
883a1503-5279-4502-bf41-dd883422a6a2,2025-01-01T09:11:42+0900,19,female,1,0123456
9b5c2999-0ef4-4343-aaf1-1fa8d00efd98,2025-01-01T09:11:43+0900,21,male,1,0123456
1ef97142-e9b3-46b0-993c-42835e6f2761,2025-01-01T09:11:44+0900,28,female,1,0123456
1b13eb3b-b257-4a38-8e49-2ce04a04bdfd,2025-01-01T09:11:44+0900,22,female,1,0123456
69c36fa0-1747-4d70-acd3-8485ddb211aa,2025-01-01T09:11:44+0900,27,male,1,0123456
034536b4-7ce0-45ad-b3f8-05e3663dbd89,2025-01-01T09:11:44+0900,18,female,-1,0123456
8ba3ae90-471e-467a-8661-9315107f32c1,2025-01-01T09:11:45+0900,24,female,1,0123456
fee81b9f-48c5-451a-80bb-7967a149690a,2025-01-01T09:11:46+0900,24,male,1,0123456
e142a2fd-776e-42f5-a28e-c0e5e2ccdde2,2025-01-01T09:11:47+0900,9,male,1,0123456
a3c0b72a-5d49-4a5f-bdfb-08f438f54f3e,2025-01-01T09:11:47+0900,20,male,-1,0123456
0b740c76-d341-470a-a057-6d7f32138330,2025-01-01T09:11:48+0900,22,male,1,0123456
c2370323-ba0f-4c73-accf-ff9f16848c8d,2025-01-01T09:11:48+0900,17,male,1,0123456
a576db4c-a741-48ae-b5b4-3f7d8151e41b,2025-01-01T09:11:49+0900,10,male,-1,0123456
78fa6c0b-fc8b-4c4d-8efd-33e578eefcc3,2025-01-01T09:11:49+0900,13,female,-1,0123456
016d6caf-a8fe-44d2-8175-dfdd0a111c97,2025-01-01T09:11:49+0900,17,female,-1,0123456
e184c34d-78d4-4ef8-bc8f-2f320d1eaa9e,2025-01-01T09:11:50+0900,22,male,1,0123456
2c2be6dd-aaf7-40db-8042-324a21595eb6,2025-01-01T09:11:50+0900,16,female,-1,0123456
ffa2aecf-f23b-4cc7-97b3-df953fab5fa6,2025-01-01T09:11:51+0900,16,male,-1,0123456
3e661117-dcfd-4d1c-b9bd-34fb283a81a6,2025-01-01T09:11:52+0900,16,male,-1,0123456
56b71409-af84-4fd2-9164-1c80d8e44ed1,2025-01-01T09:11:53+0900,17,female,-1,0123456
84430621-9d03-4de6-ab59-25055f85a949,2025-01-01T09:11:53+0900,18,male,1,0123456
e1503b12-9e42-4d70-8007-c145e57d69ae,2025-01-01T09:11:54+0900,17,female,1,0123456
213097a4-16f5-4d8d-9860-845b91ebdb92,2025-01-01T09:11:54+0900,14,male,1,0123456
2f8a99aa-6bc3-44d7-8364-dd1ef5192c11,2025-01-01T09:11:54+0900,17,male,-1,0123456
f0053780-f6a0-42ee-bb2d-5ebfcfd490c2,2025-01-01T09:11:56+0900,16,female,1,0123456
296814a5-0b54-442f-9ea0-8a78041603c5,2025-01-01T09:11:56+0900,15,female,1,0123456
d11736c0-4833-405a-b955-31f5269ff0e0,2025-01-01T09:11:56+0900,17,male,-1,0123456
d856e121-201c-4981-9900-be1a8eab48b7,2025-01-01T09:11:57+0900,18,female,-1,0123456
564de415-bb46-4fc9-8941-528f4325c96a,2025-01-01T09:11:57+0900,12,female,1,0123456
12717fd8-3800-411d-8d00-3c1fc1167151,2025-01-01T09:11:57+0900,24,male,-1,0123456
6f1e6f4c-7770-461b-af7d-1cd8c5a02ddf,2025-01-01T09:11:57+0900,18,male,1,0123456
7c8df163-f23d-4c6b-994e-dc18d07ddfd9,2025-01-01T09:11:57+0900,21,male,-1,0123456
cd46a268-bed3-4ccd-8b35-48ff9d131ce1,2025-01-01T09:11:57+0900,12,female,1,0123456
94681d55-b4e9-4cdb-90fb-2e64d3249274,2025-01-01T09:11:58+0900,21,female,1,0123456
daefffd7-34ef-4ad0-b72c-daaef0a8978b,2025-01-01T09:11:59+0900,15,female,-1,0123456
fc7ed405-0a17-4189-ab39-0ce65e6c6935,2025-01-01T09:11:59+0900,24,female,1,0123456
89544cb9-b1b8-43ac-bcac-ac3b1c20587d,2025-01-01T09:11:59+0900,25,male,-1,0123456
