id,timestamp,age,gender,direction
eb3ece84-fe80-42ae-91c1-6503c52015de,2025-01-01T09:29:00+0900,21,male,1
8e409910-3059-4589-a0d9-6e9b76ce3523,2025-01-01T09:29:00+0900,22,female,1
93b2deed-6405-485c-b232-93a66a094660,2025-01-01T09:29:00+0900,32,male,1
d80b6da5-66ab-41fc-b76f-da238fd4ce73,2025-01-01T09:29:01+0900,19,female,1
f3850659-27c4-4d90-ad21-30fad974cf65,2025-01-01T09:29:01+0900,14,male,1
ff8e4221-b2eb-4bf9-9674-38514fb297ae,2025-01-01T09:29:02+0900,9,female,-1
93412e2a-be9a-43c5-8928-fc7a6ddbb06d,2025-01-01T09:29:02+0900,12,female,1
eae3f51e-236e-49e2-a825-29fabc6fec9e,2025-01-01T09:29:02+0900,31,female,-1
d20ebc84-3e96-43af-8fa9-1e11e56b3a73,2025-01-01T09:29:02+0900,30,female,1
333820f9-9226-4e3f-911b-4ffd21bf8da8,2025-01-01T09:29:02+0900,23,female,-1
7cc1b114-7761-4cdf-a514-1182bd064040,2025-01-01T09:29:02+0900,18,female,-1
f1a70baa-9c23-4785-955f-e260b545b420,2025-01-01T09:29:04+0900,39,female,-1
87fc95b0-7dec-4b4c-998e-819b27eb3553,2025-01-01T09:29:04+0900,19,female,-1
9a82f9e7-f7fc-49fb-a927-96b22226dcbd,2025-01-01T09:29:04+0900,13,female,-1
3fbeedcd-6df6-4689-b3b1-3844e993018c,2025-01-01T09:29:04+0900,18,female,-1
200ae1f1-13a4-4b21-9842-c598853f1e7c,2025-01-01T09:29:04+0900,10,male,1
a09ed3de-258e-4131-a523-7835128a7a24,2025-01-01T09:29:04+0900,11,male,-1
e9be0abf-8539-43c8-bda0-5f5b29b867ad,2025-01-01T09:29:04+0900,20,female,-1
153bd748-d4a5-4585-980c-e42f3155f4a3,2025-01-01T09:29:04+0900,24,female,1
22c0470d-45ee-473d-8dbc-ee7b7e5ca79e,2025-01-01T09:29:04+0900,16,male,1
2fee063d-e3aa-459d-bdac-9b1f790057a0,2025-01-01T09:29:05+0900,23,female,-1
54ca6a8b-5fa8-41bb-9724-db98404066b7,2025-01-01T09:29:05+0900,15,male,-1
a37c8e41-685b-4ce7-8c57-b802924f3231,2025-01-01T09:29:05+0900,28,female,1
f717861b-96ae-4cb6-9735-b1e3dda661ec,2025-01-01T09:29:05+0900,28,male,-1
06943861-15df-4b29-9c6e-eb09569655d4,2025-01-01T09:29:05+0900,19,female,-1
2d7435e0-d139-489b-a78c-06fc99969116,2025-01-01T09:29:07+0900,21,male,-1
b747fdd7-e1a8-49a8-9bc0-ec0c5aa72fb4,2025-01-01T09:29:07+0900,19,female,-1
79171655-0f0a-4521-ae6a-019adf16c135,2025-01-01T09:29:08+0900,18,male,1
be43769e-8b54-40e7-a695-4648ee584599,2025-01-01T09:29:08+0900,32,female,1
078c7ad3-55f0-4887-8d9e-b9402ded4579,2025-01-01T09:29:08+0900,16,male,-1
f665e557-e34d-4689-9cc5-e1c153e029db,2025-01-01T09:29:09+0900,27,male,1
0f8a5b5e-f748-4c1c-9957-5cb688ae3c4a,2025-01-01T09:29:09+0900,26,male,1
36c431b6-c98b-4292-8b59-4624d79f2a98,2025-01-01T09:29:09+0900,14,female,1
c0bed908-7f04-4244-b489-beef1d17a8df,2025-01-01T09:29:09+0900,30,male,-1
66b932f4-12f6-42df-a6b7-1d6f8f7966ad,2025-01-01T09:29:10+0900,12,male,1
b1437652-eab1-4978-b77a-cdbd0eccd02e,2025-01-01T09:29:10+0900,29,female,-1
225d7803-4b3c-467f-ba9d-fb5fd720d625,2025-01-01T09:29:10+0900,29,male,-1
ed044ce1-fbb5-4cae-8961-25dcc2383112,2025-01-01T09:29:11+0900,32,female,-1
81eac2f5-fb19-42d6-b460-370e028d0771,2025-01-01T09:29:11+0900,20,female,1
63fb4504-dab1-4c47-8dc2-09c26ecd2cce,2025-01-01T09:29:11+0900,34,female,1
752b873e-7268-4ab9-9096-b1af0d88d092,2025-01-01T09:29:11+0900,18,male,-1
ea363222-8a63-4d75-94c9-9b4024ebaa2b,2025-01-01T09:29:11+0900,23,female,1
8ef4a39d-3e1c-4932-ae29-8fa770dfa3c4,2025-01-01T09:29:12+0900,22,female,-1
0b40b631-65b1-406d-8875-91f4444eed90,2025-01-01T09:29:12+0900,15,male,1
0076b101-5613-47f4-a60d-a369971c65e6,2025-01-01T09:29:12+0900,18,male,1
c8eb42a7-ddc9-4833-b799-1224040fdfc2,2025-01-01T09:29:13+0900,26,male,1
4479bcdd-1d90-4a1b-b94a-b52aa70b2153,2025-01-01T09:29:13+0900,10,female,-1
18ae18ca-0325-4f4c-b138-4583d8e040c3,2025-01-01T09:29:13+0900,10,female,-1
e162022a-d209-45be-a242-2fe22be8ddbc,2025-01-01T09:29:14+0900,31,female,-1
ede09a23-c992-44ff-af0e-79ed3b105ec6,2025-01-01T09:29:14+0900,12,male,1
4a388aad-5072-495b-9a9e-829f56c336cc,2025-01-01T09:29:14+0900,18,female,-1
1022d26a-b23b-4ff7-a0f6-bbb4a978ee3d,2025-01-01T09:29:15+0900,20,female,-1
8e0dc9f7-1c58-4fc4-9bc1-42584e3eb0f1,2025-01-01T09:29:15+0900,17,male,1
cd5307ea-ea53-4d3b-90dc-860797d3ba55,2025-01-01T09:29:15+0900,19,female,1
2ae45624-0d0f-4b76-9428-6de535306511,2025-01-01T09:29:16+0900,13,female,1
fdb57829-e13b-4e30-8c69-f7736cc98d55,2025-01-01T09:29:16+0900,24,male,-1
c63de792-c0b2-4d86-a3ac-461ecafeb849,2025-01-01T09:29:17+0900,26,female,1
f1d374c9-046c-4ff9-a35c-189032caeff5,2025-01-01T09:29:17+0900,17,male,1
5c9308fe-cb48-4d04-8552-c162e300cb13,2025-01-01T09:29:17+0900,9,male,-1
72f597f6-8d52-494d-9b7e-c2a77f4335a2,2025-01-01T09:29:17+0900,23,male,-1
8c11c552-4a5a-4b19-ae54-41d3830d3598,2025-01-01T09:29:18+0900,12,male,1
c55e63b0-ecd8-475f-87f1-5aed7a63bd5d,2025-01-01T09:29:19+0900,21,male,-1
250b6ea4-929e-407c-89b3-c468e74be68e,2025-01-01T09:29:19+0900,24,female,1
a8569485-588a-4f6f-b6f1-c452d4677638,2025-01-01T09:29:19+0900,19,male,-1
029f760c-8ac4-44b5-86d7-65163a0d6312,2025-01-01T09:29:19+0900,18,male,-1
b394a055-5230-42d4-9a3d-c40a4642c61d,2025-01-01T09:29:19+0900,23,female,-1
9b91b29e-af39-414a-a4cf-e30091e1e204,2025-01-01T09:29:20+0900,20,female,1
61f1e493-292b-463d-a263-f81f02ea31e2,2025-01-01T09:29:21+0900,19,male,1
2e5f4362-774e-436c-b12a-b4ca20883919,2025-01-01T09:29:21+0900,30,male,1
da73a3dd-70bd-4745-a039-2d9a93f93282,2025-01-01T09:29:21+0900,12,male,-1
abc2eb14-8870-497b-93dd-7785788ca4d2,2025-01-01T09:29:22+0900,26,male,1
0c35d68c-4781-4ade-b14e-d53c859257f4,2025-01-01T09:29:22+0900,24,male,-1
d3f5fcf0-89b0-4507-8e29-410b3ae0c11e,2025-01-01T09:29:23+0900,14,male,1
c6ecb6bb-0919-4610-9d60-8d1d3d8572c9,2025-01-01T09:29:23+0900,29,female,1
7fcb20e5-79e9-4fb2-bf82-3337f4ab134e,2025-01-01T09:29:23+0900,17,female,-1
8cab942a-1bfd-4594-9497-f63e90b980bd,2025-01-01T09:29:23+0900,20,male,-1
57e9fe58-5ed6-47cd-b2d9-5e7fe30397db,2025-01-01T09:29:24+0900,15,female,1
49e6c0fa-42e5-4de5-9186-513a29d73d12,2025-01-01T09:29:25+0900,18,male,1
d529fcf4-f239-4452-a59a-c061da84cd28,2025-01-01T09:29:25+0900,16,female,1
deea3fe4-ea04-4ec1-b276-69daf99acb0a,2025-01-01T09:29:25+0900,20,female,1
502e235d-cc8d-4939-bfc8-96ac0ffbd307,2025-01-01T09:29:26+0900,20,male,1
b4e214be-4272-4b6e-8edc-8b99cf2b017d,2025-01-01T09:29:27+0900,32,female,1
7787d144-ee52-430a-87b7-8e365a683f8f,2025-01-01T09:29:28+0900,20,male,-1
5adb9783-5a16-4ff1-b8a1-755457198c16,2025-01-01T09:29:28+0900,23,female,-1
57323d31-1a38-4844-a39d-2a210e637181,2025-01-01T09:29:29+0900,20,male,-1
a1b8cbbc-1494-4136-9787-9268b0550265,2025-01-01T09:29:29+0900,22,male,-1
aa6d5eef-1bb4-4335-9c97-a016e664825a,2025-01-01T09:29:30+0900,15,male,-1
ca25b685-a2ad-45ac-b78e-6199af7d2eb2,2025-01-01T09:29:30+0900,15,female,-1
e5e9599d-bc08-4a52-9661-9c50c64254f4,2025-01-01T09:29:30+0900,17,male,1
5fe2cac9-e2e8-41e7-9fa5-1ba8114fb760,2025-01-01T09:29:30+0900,16,female,1
06e21d54-6f93-49bb-999d-2d11d527cc74,2025-01-01T09:29:30+0900,17,male,-1
b37194a1-3f13-4955-9943-e1b3510c6a97,2025-01-01T09:29:31+0900,20,male,1
fbbc3197-0491-4ce1-a63b-e738673aa7c9,2025-01-01T09:29:31+0900,21,female,1
f3253055-c378-43ba-b7e6-3e8d5d5043f2,2025-01-01T09:29:32+0900,15,female,1
a8e38eb4-51ba-4fe5-9f25-ff4057fce4fe,2025-01-01T09:29:32+0900,22,female,1
65813786-9bc6-4596-a6c4-efe041bb480f,2025-01-01T09:29:32+0900,25,female,1
1ebd2212-4e74-42c1-809b-d0cc6b2f4622,2025-01-01T09:29:33+0900,17,male,1
4da5fbef-4043-475b-90d0-7b01a376cd63,2025-01-01T09:29:33+0900,15,male,-1
1a0aea72-4774-4a37-9304-c324566493bb,2025-01-01T09:29:33+0900,18,male,-1
f4423152-a09f-41ed-917c-581c7946b12b,2025-01-01T09:29:34+0900,24,male,1
e19a93fb-39ec-4c46-80aa-ecf96c47627a,2025-01-01T09:29:34+0900,14,male,1
56175bf9-c16d-49bb-ae4a-32a74b37b876,2025-01-01T09:29:34+0900,19,female,1
544e1bc4-9347-492d-94a6-3616d26ba645,2025-01-01T09:29:36+0900,14,male,1
35e90ed2-0b77-4b61-8fcb-468cebabe577,2025-01-01T09:29:37+0900,10,female,-1
c49e5fa7-045a-47ff-ae88-f874bafc914e,2025-01-01T09:29:37+0900,23,male,1
c2cefb06-a9f1-4af1-8421-1f0fc7e02673,2025-01-01T09:29:37+0900,17,female,-1
2bebd8ac-f21b-4964-97a1-ff22476373b3,2025-01-01T09:29:38+0900,22,female,-1
01252947-61f3-405f-b2e3-224cca2f3e22,2025-01-01T09:29:38+0900,23,female,1
39ee1b4a-bc1c-4728-afa0-f9bf6107f815,2025-01-01T09:29:39+0900,19,female,1
d2335ea5-9e0a-49cf-959d-616cb85260cc,2025-01-01T09:29:40+0900,34,male,-1
d792f65a-c584-40b3-ab71-819ace7621d4,2025-01-01T09:29:40+0900,20,male,1
712c4ad7-5a14-4d1d-9be3-b84cf742f310,2025-01-01T09:29:40+0900,7,male,1
4de968f5-31c9-4750-b4aa-7f9c548c751d,2025-01-01T09:29:40+0900,17,female,-1
7e7010af-f1f5-494f-b8cc-fe94c3927cd8,2025-01-01T09:29:40+0900,13,female,1
1d9113af-b569-4536-a222-da210fdd79c1,2025-01-01T09:29:40+0900,26,male,-1
5563ea49-2f88-4c19-a1a2-cd77b7853404,2025-01-01T09:29:41+0900,15,female,1
53b59e39-9241-402f-b62d-6753d9f60a94,2025-01-01T09:29:41+0900,13,female,-1
dbac3412-7bbe-425c-b4d9-872d8399a300,2025-01-01T09:29:42+0900,21,female,1
42081702-dfb5-4add-acac-fea5a6a35861,2025-01-01T09:29:42+0900,17,female,1
7ced66b2-5995-4602-81c8-eb1042e96f7a,2025-01-01T09:29:43+0900,18,female,-1
c0f8e5b1-f62f-45fc-8741-205fecca6ca3,2025-01-01T09:29:45+0900,18,female,-1
713a56d4-49e7-47fb-84df-1a89478e6217,2025-01-01T09:29:45+0900,19,female,-1
79b388ea-ba85-447c-8666-d114c6c0b75e,2025-01-01T09:29:45+0900,22,male,1
340a4015-aac0-4ed0-b615-1af902f01def,2025-01-01T09:29:45+0900,23,female,1
070c7eac-24b8-45e2-9906-515c1e8524f1,2025-01-01T09:29:45+0900,21,female,-1
afbaedb7-a032-460b-a596-f042ee756059,2025-01-01T09:29:45+0900,12,male,-1
35c5527c-55f5-42d0-be86-46e6dea7b097,2025-01-01T09:29:46+0900,17,female,1
05a01abe-e23a-4c2b-b390-5c43687b6bfb,2025-01-01T09:29:46+0900,25,male,-1
4ba95519-cf51-4b03-b35d-0b7b6e559bad,2025-01-01T09:29:47+0900,8,male,1
12b17144-a893-4762-aac7-81e76ac8a985,2025-01-01T09:29:47+0900,32,male,-1
3475a9b3-90ee-441d-9489-913c6af6ec88,2025-01-01T09:29:47+0900,18,female,1
65dce38b-c9ff-4ee2-a317-8564a67aaa44,2025-01-01T09:29:47+0900,15,female,-1
d7f77d68-3cc4-4825-acf7-12c3efecacd6,2025-01-01T09:29:49+0900,25,female,-1
a6d98369-f460-426b-a74c-922b8bcd848c,2025-01-01T09:29:49+0900,22,male,1
82c59891-ba29-4135-bbe7-13e89d320b4f,2025-01-01T09:29:49+0900,32,male,-1
692980d4-93fb-4940-a9c6-1a2bc88ee1eb,2025-01-01T09:29:50+0900,25,male,1
ebc164ee-d2e2-4a7c-9229-bf6e81ad5bb4,2025-01-01T09:29:50+0900,11,male,1
7ea8a451-c04f-4463-906a-f7cfc8d60540,2025-01-01T09:29:50+0900,18,female,1
9749363c-d6a4-4a19-b162-070577f7e38e,2025-01-01T09:29:51+0900,26,male,1
d3c06e64-2533-4d6b-a555-9f8448befa0a,2025-01-01T09:29:51+0900,20,male,1
4cecafd1-8334-46cc-a32b-1267685c02c2,2025-01-01T09:29:51+0900,16,male,1
f51eb9a9-9387-4f69-9582-02e7416c97ef,2025-01-01T09:29:52+0900,22,male,1
1baf2ec3-cab6-4ae5-9cd0-1b182890e8fb,2025-01-01T09:29:52+0900,31,female,-1
97e19010-87c3-4063-ad7b-ad8c5aabf81a,2025-01-01T09:29:53+0900,11,male,-1
053aec93-7958-4d1c-b341-d69c973bd6f2,2025-01-01T09:29:53+0900,21,male,1
b94b7c00-2c7a-473d-bb06-f5b6719b7b22,2025-01-01T09:29:55+0900,27,male,1
2b6d9552-0b46-40ac-9f8c-b6372f1e316a,2025-01-01T09:29:56+0900,24,male,-1
0c6c13bc-0dbd-4f9f-a6a4-3832b3172a2c,2025-01-01T09:29:56+0900,17,female,-1
