id,timestamp,age,gender,direction,shop_id
fe35cc85-8375-47cd-9b7f-b87971bde112,2025-01-01T09:56:00+0900,9,male,-1,0123456
64235427-d577-47fc-b048-11885f3fdd0a,2025-01-01T09:56:00+0900,16,male,-1,0123456
706f6888-aeef-457a-bf46-8a7a2bddb003,2025-01-01T09:56:01+0900,19,female,-1,0123456
414aa8af-059e-4b36-890b-8f8e305df137,2025-01-01T09:56:01+0900,16,male,-1,0123456
df3c2758-aeeb-4aad-ba8c-aba95897b371,2025-01-01T09:56:02+0900,22,male,-1,0123456
456147ef-1c91-422f-8319-728d2cfa2ce2,2025-01-01T09:56:02+0900,18,male,-1,0123456
7e3c58d1-8721-423f-9448-93b24a30d805,2025-01-01T09:56:02+0900,23,female,1,0123456
19c531cb-36b9-4c59-ad5e-66d8fabf47d0,2025-01-01T09:56:03+0900,12,female,1,0123456
532b196e-226e-4c44-9c66-1eba4ebbc379,2025-01-01T09:56:03+0900,22,female,1,0123456
87eb4116-3518-41ad-89fc-e6860c4384f7,2025-01-01T09:56:04+0900,13,male,-1,0123456
3321eeca-ca77-4dad-aad3-100e0f6471fa,2025-01-01T09:56:04+0900,30,female,1,0123456
a0954307-066a-4204-b2d4-e8c4d072906f,2025-01-01T09:56:04+0900,19,female,-1,0123456
a083ea7e-7ffb-4300-9856-2bc3ddb87566,2025-01-01T09:56:05+0900,20,male,1,0123456
2312d691-af61-4cae-8097-58c8b06f15e0,2025-01-01T09:56:05+0900,14,female,1,0123456
f8bfce8d-5b3f-4bf7-a2c2-36008d067ca9,2025-01-01T09:56:06+0900,13,male,1,0123456
4b9a4125-0732-4cc4-b57c-cb550df663ca,2025-01-01T09:56:06+0900,18,female,1,0123456
86f0159b-7e1c-49aa-b1c1-868b7aaf4b36,2025-01-01T09:56:06+0900,23,male,1,0123456
bec71beb-c13c-4f19-8dbd-16e59d4e0ffb,2025-01-01T09:56:06+0900,17,male,-1,0123456
c32bd5cf-19a6-4511-a673-4f373a24b7e8,2025-01-01T09:56:07+0900,16,female,-1,0123456
b326fc95-f1ec-479a-ac00-67718ed0a9be,2025-01-01T09:56:08+0900,24,female,-1,0123456
222fabed-af3b-43d2-a0da-10f86129a938,2025-01-01T09:56:08+0900,10,male,-1,0123456
e53d3484-5c83-4b08-9d52-c8abd7f43f45,2025-01-01T09:56:09+0900,27,male,1,0123456
5d553055-e1bc-45eb-884b-f1db8e391bff,2025-01-01T09:56:09+0900,20,male,-1,0123456
